epoch,train_loss,val_loss,embedding,split,seed,fraction
0,0.5912293092087432,0.5817132761833769,TCRbert,tcr,44,1.0
1,0.5474105934487499,0.5438055774452882,TCRbert,tcr,44,1.0
2,0.533620179185234,0.536511113582106,TCRbert,tcr,44,1.0
3,0.5232013806796397,0.5269289022877651,TCRbert,tcr,44,1.0
4,0.5163102167376836,0.5209191050358756,TCRbert,tcr,44,1.0
5,0.5079673832684047,0.5315721993045346,TCRbert,tcr,44,1.0
6,0.5016020918594454,0.511383833322398,TCRbert,tcr,44,1.0
7,0.49476059989992677,0.5061397717656144,TCRbert,tcr,44,1.0
8,0.48769704264508656,0.5018031117669947,TCRbert,tcr,44,1.0
9,0.4832804610521993,0.49825712766476615,TCRbert,tcr,44,1.0
10,0.4770186024798604,0.4995553937780172,TCRbert,tcr,44,1.0
11,0.4708615814614292,0.48715305166578016,TCRbert,tcr,44,1.0
12,0.4640023183048921,0.4899562104655543,TCRbert,tcr,44,1.0
13,0.4575170782798124,0.49681877964342963,TCRbert,tcr,44,1.0
14,0.4520680889285805,0.48122311132734363,TCRbert,tcr,44,1.0
15,0.4443252664527965,0.48810508819940585,TCRbert,tcr,44,1.0
16,0.4388537229114294,0.47905127482052945,TCRbert,tcr,44,1.0
17,0.43033085181108605,0.4815208652781805,TCRbert,tcr,44,1.0
18,0.4243289480682709,0.47175890854951447,TCRbert,tcr,44,1.0
19,0.41599608306716973,0.49520795278307006,TCRbert,tcr,44,1.0
20,0.40797401608222095,0.4713158888334438,TCRbert,tcr,44,1.0
21,0.4020388599185565,0.47718395071660946,TCRbert,tcr,44,1.0
22,0.3936637199532597,0.4652362112994992,TCRbert,tcr,44,1.0
23,0.38538019266662893,0.45866777667594294,TCRbert,tcr,44,1.0
24,0.37825543158136066,0.4633638527073729,TCRbert,tcr,44,1.0
25,0.3693062302343065,0.45508425169741484,TCRbert,tcr,44,1.0
26,0.36078456555806565,0.4636064600984222,TCRbert,tcr,44,1.0
27,0.35359167024274385,0.4552879295380884,TCRbert,tcr,44,1.0
28,0.34393270798906483,0.4535957930288545,TCRbert,tcr,44,1.0
29,0.33625166357339636,0.44962410770983224,TCRbert,tcr,44,1.0
30,0.3268866443339115,0.4468275945996563,TCRbert,tcr,44,1.0
31,0.31975720641371835,0.45174024131375484,TCRbert,tcr,44,1.0
32,0.3122408591317311,0.44768400101935635,TCRbert,tcr,44,1.0
33,0.3016952812709503,0.458051971769849,TCRbert,tcr,44,1.0
34,0.2932448615890708,0.4595848200372812,TCRbert,tcr,44,1.0
35,0.28576980209327263,0.46267203684651187,TCRbert,tcr,44,1.0
36,0.277903860274469,0.44982327913165987,TCRbert,tcr,44,1.0
37,0.2684367713195418,0.4624894861178434,TCRbert,tcr,44,1.0
38,0.2614808232071405,0.45936235835609784,TCRbert,tcr,44,1.0
39,0.25469614299192234,0.45412024241204463,TCRbert,tcr,44,1.0
40,0.24389801743232015,0.4724520201538127,TCRbert,tcr,44,1.0
41,0.23903673456165833,0.474020775564505,TCRbert,tcr,44,1.0
42,0.22893680354364496,0.482436675662105,TCRbert,tcr,44,1.0
43,0.2242067621648451,0.4924694158899893,TCRbert,tcr,44,1.0
44,0.21801473684324735,0.48584125096553765,TCRbert,tcr,44,1.0
45,0.20913260905703016,0.49055241598971777,TCRbert,tcr,44,1.0
46,0.20497010230237656,0.4846621063924848,TCRbert,tcr,44,1.0
47,0.19817908824531105,0.4904903252059276,TCRbert,tcr,44,1.0
48,0.18978496973192294,0.5070089057919187,TCRbert,tcr,44,1.0
49,0.18345318287088355,0.5119527415272398,TCRbert,tcr,44,1.0
50,0.18110801302358506,0.510841954727157,TCRbert,tcr,44,1.0
51,0.1750985919435726,0.5217194628854477,TCRbert,tcr,44,1.0
52,0.17031472789374724,0.5418413430328274,TCRbert,tcr,44,1.0
53,0.16585087996814507,0.5218339502265511,TCRbert,tcr,44,1.0
54,0.15821203871500797,0.5419765113096848,TCRbert,tcr,44,1.0
55,0.15390149902022465,0.5713379239559571,TCRbert,tcr,44,1.0
56,0.14989670876688985,0.5601741071346896,TCRbert,tcr,44,1.0
57,0.14418710061921633,0.5746834859264384,TCRbert,tcr,44,1.0
58,0.13956318971412995,0.5804867197432982,TCRbert,tcr,44,1.0
59,0.13641619336322686,0.6000655616848395,TCRbert,tcr,44,1.0
60,0.133384869162523,0.5903981720875146,TCRbert,tcr,44,1.0
